assignment,allegiance_designation,website,name,campaign_assignment,pickup_service_validation,contact_page_validation,address,phone,price_level,alegiance,city,state,blocking issue,email_address,date_sent,time_sent,phone_number ,Received_Response,Estimate,Time_Response_Received
white_male,union supporting border states,http://www.chopsbbqandcatering.com/,Chop's BBQ and Catering,,,,"109 E Main St, Smithville, MO 64089, USA",(816) 866-4337,2,Union,Smithville,Missouri,,,,,,,,
white_male,union supporting border states,http://gourmetsoul.com/,Gourmet Soul Restaurant and Catering,,,,"1620 Delmar Blvd, St. Louis, MO 63103, USA",(314) 339-5658,1,Union,St. Louis,Missouri,,,,,,,,
white_male,union supporting border states,https://stlouisrestaurantreview.com/candiccis-catering-express/,Candicci's Catering & Express,,,,"14870 Clayton Rd, Chesterfield, MO 63017, USA",(636) 220-8989,2,Union,Chesterfield,Missouri,,,,,,,,
white_male,union supporting border states,https://letsdolunchcatering.com/,Let's Do Lunch Catering,,,,"5381 Arsenal St, St. Louis, MO 63139, USA",(314) 495-4999,1,Union,St. Louis,Missouri,,,,,,,,
white_male,union supporting border states,http://www.springfieldcateringco.com/,Springfield Catering Co.,,,,"3371 E Montclair St, Springfield, MO 65804, USA",(417) 496-1601,,Union,Springfield,Missouri,,,,,,,,
white_male,union supporting border states,https://www.bandanasbbq.com/list-of-locations,Bandana's Bar-B-Q and Catering,,,,"4315 Osage Beach Pkwy, Osage Beach, MO 65065, USA",(573) 302-4500,2,Union,Osage Beach,Missouri,,,,,,,,
white_male,union supporting border states,http://www.angelaslakecatering.com/,Angela's Lake Catering,,,,"1629 Old S Hwy 5, Camdenton, MO 65020, USA",(573) 317-3064,,Union,Camdenton,Missouri,,,,,,,,
black_female,unorganized territories during the civil war,http://twistedforksaloon.com/,Twisted Fork,,,,"1014 Howard St, Omaha, NE 68102, USA",(402) 932-9600,2,Union,Omaha,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,http://www.brunchboxomaha.com/,The Brunch Box - Capitol District,,,,"225 N 12th St #130, Omaha, NE 68102, USA",(402) 401-6692,2,Union,Omaha,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,http://www.fetasgyros.com/,Feta's Gyros & Catering,,,,"119 S 40th St, Omaha, NE 68134, USA",(402) 558-5623,1,Union,Omaha,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,http://acaomaha.com/,A Catered Affair,,,,"8351 N 134th Ave, Omaha, NE 68142, USA",(402) 614-5200,2,Union,Omaha,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,http://lahaciendafremont.com/,La Hacienda Restaurant & Catering,,,,"3140 Elk Ln #300, Fremont, NE 68025, USA",(402) 721-9909,2,Union,Fremont,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,https://yeschefcateringco.com/,Yes Chef Catering Company,,,,"235 S 11th St Unit A, Lincoln, NE 68508, USA",(402) 413-7528,,Union,Lincoln,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,https://lazybuffalobbq.com/,Lazy Buffalo BBQ & Catering,,,,"3924 1/2 Farnam St, Omaha, NE 68131, USA",(531) 283-5881,,Union,Omaha,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,http://www.uncleearniesbbq.com/,Uncle Earnies BBQ & Catering,,,,"110 B St, Cedar Creek, NE 68016, USA",(402) 234-2311,,Union,Cedar Creek,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,http://brandeiscatering.com/,Brandeis Catering,,,,"4920 S 30th St b, Omaha, NE 68107, USA",(402) 334-5446,,Union,Omaha,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,https://www.picklemans.com/location/farnam-midtown/,Pickleman's Gourmet Cafe,,,,"3201 Farnam St #6104, Omaha, NE 68131, USA",(402) 999-8068,1,Union,Omaha,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,https://pulledbbqomaha.com/,Pulled BBQ Omaha Food Truck and Catering,,,,"Located at T&T: Trucks & Taps. Patio, 5402 S 108th St, Omaha, NE 68137, USA",(402) 990-4925,1,Union,5402 S 108th St,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,http://www.foodonthego402.com/,"Taste Of Heaven Mobile Restaurant, Boys Town, Ne 68010",,,,"2401 Lake St, Omaha, NE 68111, USA",(402) 718-8555,,Union,Omaha,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,http://www.heirloomff.com/,Heirloom Fine Foods,,,,"325 N 72nd St Suite 200, Omaha, NE 68114, USA",(402) 378-2784,,Union,Omaha,Nebraska,,,,,,,,
black_male,unorganized territories during the civil war,http://eddiescatering.com/,Eddie's Catering,,,,"5009 S 24th St, Omaha, NE 68107, USA",(402) 733-5444,,Union,Omaha,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,http://www.wdcravings.com/,WD Cravings restaurant,,,,"7110 N 102nd Cir, Omaha, NE 68122, USA",(531) 466-3217,2,Union,Omaha,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,http://www.abrahamcatering.com/,Abraham Catering,,,,"5520 Miller Ave, Ralston, NE 68127, USA",(402) 331-6610,,Union,Ralston,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,http://beaconhills.com/,Beacon Hills in Aksarben Village,,,,"6750 Mercy Rd, Omaha, NE 68106, USA",(402) 933-3115,2,Union,Omaha,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,https://www.takeemcatering.com/,Take'em Catering,,,,"2851 Capehart Rd ste d, Bellevue, NE 68123, USA",(402) 598-8932,,Union,Bellevue,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,http://www.attitudeonfood.com/,Attitude On Food,,,,"7758 Cass St, Omaha, NE 68114, USA",(402) 341-3663,2,Union,Omaha,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,https://www.innerrailfoodhall.com/,Inner Rail Food Hall,,,,"1911 S 67th St, Omaha, NE 68106, USA",(531) 466-7484,,Union,Omaha,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,https://www.picklemans.com/location/downtown-omaha/,Pickleman's Gourmet Cafe,,,,"1503 Farnam St, Omaha, NE 68102, USA",(402) 505-9775,1,Union,Omaha,Nebraska,,,,,,,,
white_female,unorganized territories during the civil war,http://elevatedeventcatering.com/,Elevated Event Catering,,,,"8501 N 30th St, Omaha, NE 68112, USA",(402) 889-1284,,Union,Omaha,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,http://www.alfreds-catering.com/,Alfred's Catering,,,,"6330 S 30th St, Omaha, NE 68107, USA",(402) 934-5429,,Union,Omaha,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,https://celebratecatering4u.com/,Celebrate Catering,,,,"19988 Cypress Ave, Council Bluffs, IA 51503, USA",(712) 322-2580,,Union,Council Bluffs,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,https://www.yourvenue.net/?utm_source=localsearch&utm_medium=directory&utm_campaign=wlso,Venue Restaurant & Lounge,,,,"4111 Pioneer Woods Dr Ste 100, Lincoln, NE 68506, USA",(402) 488-8368,2,Union,Lincoln,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,http://www.lilwillyscateringomaha.com/,Lil Willy's Catering,,,,"3614 S 61st Ave Cir, Omaha, NE 68106, USA",(402) 733-1515,,Union,Omaha,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,https://restaurantsinc.net/,Restaurants Inc. Catering,,,,"3803 N 153rd St, Omaha, NE 68116, USA",(402) 216-6648,,Union,Omaha,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,http://bobsgrillandcafe.com/,Bob's Grill & Cafe,,,,"317 S 17th St, Omaha, NE 68102, USA",(402) 261-1385,1,Union,Omaha,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,https://order.toasttab.com/online/graze-craze-omaha-ne,Graze Craze Charcuterie Boards & Boxes,,,,"220 S 31st Ave suite 3109, Omaha, NE 68131, USA",(531) 999-1264,4,Union,Omaha,Nebraska,,,,,,,,
white_male,unorganized territories during the civil war,https://kigerkatering.com/,Kiger Katering,,,,"2106 S 156th Cir, Omaha, NE 68130, USA",(402) 707-9391,,Union,Omaha,Nebraska,,,,,,,,
black_female,unorganized territories during the civil war,http://www.bjsbbq.com/,BJ’s Barbecue,,,,"80 E Victorian Ave, Sparks, NV 89431, USA",(775) 355-1010,2,Union,Sparks,Nevada,,,,,,,,
black_female,unorganized territories during the civil war,https://cafezupas.com/location/rainbow,Café Zupas,,,,"7060 S Rainbow Blvd, Las Vegas, NV 89118, USA",(702) 936-7200,2,Union,Las Vegas,Nevada,,,,,,,,
black_female,unorganized territories during the civil war,http://www.mamabirdsk.com/,Mama Bird Southern Kitchen,,,,"10550 Southern Highlands Pkwy #140, Las Vegas, NV 89141, USA",(702) 570-6135,2,Union,Las Vegas,Nevada,,,,,,,,
black_female,unorganized territories during the civil war,http://303inthecut.com/,303 In the Cut,,,,"4120 Spring Mountain Rd, Las Vegas, NV 89102, USA",(702) 786-7278,,Union,Las Vegas,Nevada,,,,,,,,
black_female,unorganized territories during the civil war,https://capriottis.com/location/75739,Capriotti's Sandwich Shop,,,,"3820 E Craig Rd, North Las Vegas, NV 89030, USA",(702) 643-7190,1,Union,North Las Vegas,Nevada,,,,,,,,
black_female,unorganized territories during the civil war,https://www.claimjumper.com/,"Claim Jumper Steakhouse & Bar - Henderson, NV",,,,"601 N Green Valley Pkwy, Henderson, NV 89074, USA",(725) 220-4914,2,Union,Henderson,Nevada,,,,,,,,
black_female,unorganized territories during the civil war,https://www.togos.com/locations/las-vegas/6435-s-rainbow-blvd-ste-103-sunset-rainbow,TOGO'S,,,,"6435 S Rainbow Blvd Ste 103, Las Vegas, NV 89118, USA",(702) 485-4424,1,Union,Las Vegas,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,http://bellavitabistro.com/,Bella Vita Bistro & Catering Company,,,,"1304 S Stewart St, Carson City, NV 89701, USA",(775) 515-4300,2,Union,Carson City,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,http://elitef3catering.com/,Elite Catering,,,,"3310 S Nellis Blvd, Las Vegas, NV 89121, USA",(702) 251-3200,,Union,Las Vegas,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,http://www.thesaltandspoon.com/,Salt & Spoon,,,,"7625 S Rainbow Blvd Ste 102, Las Vegas, NV 89139, USA",(702) 444-7922,2,Union,Las Vegas,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,https://konosnorthshore.com/konos-northshoresummerlinpkwy?utm_source=google,Kono's Northshore - Summerlin Pkwy,,,,"7591 W Washington Ave, Las Vegas, NV 89128, USA",(702) 331-1824,1,Union,Las Vegas,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,https://www.craftkitchenlv.com/,CRAFT Kitchen,,,,"10940 S Eastern Ave Ste 107, Henderson, NV 89052, USA",(702) 728-5828,2,Union,Henderson,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,http://www.foxandhoundtahoe.com/,"Fox & Hound, Lake Tahoe",,,,"237 Tramway Dr, Stateline, NV 89449, USA",(775) 588-8887,2,Union,Stateline,Nevada,,,,,,,,
black_male,unorganized territories during the civil war,http://www.paisanscatering.com/,Paisan's Old World Deli & Catering,,,,"6550 Longley Ln Suite 110, Reno, NV 89511, USA",(775) 826-9444,1,Union,Reno,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,http://www.cateringbycreme.com/,Catering by Creme,,,,"1350 Stardust St #3A, Reno, NV 89503, USA",(775) 348-0571,2,Union,Reno,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,https://siegelsbagelmania.com/,Siegel's Bagelmania,,,,"252 Convention Center Dr, Las Vegas, NV 89109, USA",(702) 369-3322,2,Union,Las Vegas,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,http://daddystacosnv.com/,Daddy's Tacos NV,,,,"4840 Mill St #8, Reno, NV 89502, USA",(775) 622-8988,2,Union,Reno,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,http://www.dreezelko.com/,Dreez,,,,"405 Silver St, Elko, NV 89801, USA",(775) 777-7931,2,Union,Elko,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,https://www.cutandtastelv.com/,Cut and Taste Catering,,,,"2053 E Pama Ln, Las Vegas, NV 89119, USA",(702) 270-0299,,Union,Las Vegas,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,http://www.renaissance-catering.com/,Renaissance Catering,,,,"4255 Dean Martin Dr Suite G, Las Vegas, NV 89102, USA",(702) 367-2277,,Union,Las Vegas,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,http://superioreventservices.com/,Superior Event Services / Franco & Sons Catering,,,,"5255 S Decatur Blvd #100, Las Vegas, NV 89118, USA",(702) 257-8060,,Union,Las Vegas,Nevada,,,,,,,,
white_female,unorganized territories during the civil war,http://rollinsmokebarbeque.com/,Rollin Smoke Barbeque,,,,"3185 Highland Dr, Las Vegas, NV 89109, USA",(702) 836-3621,2,Union,Las Vegas,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,https://zenaidascafeandcatering.com/,Zenaida's Cafe and Catering,,,,"3430 E Tropicana Ave, Las Vegas, NV 89121, USA",(702) 476-3117,2,Union,Las Vegas,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,http://www.alohashackreno.com/,Aloha Shack,,,,"8798 N Red Rock Rd #201, Reno, NV 89508, USA",(775) 622-8825,2,Union,Reno,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,https://munchboxvegas.com/,Munch Box | Henderson,,,,"10604 S Eastern Ave c, Henderson, NV 89052, USA",(725) 205-8976,1,Union,Henderson,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,http://www.bbqreno.com/,Brothers Barbecue,,,,"618 S Center St, Reno, NV 89501, USA",(775) 384-3547,2,Union,Reno,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,https://johnmullsmeatcompany.com/,John Mull's Meats & Road Kill Grill,,,,"3730 Thom Blvd, Las Vegas, NV 89130, USA",(702) 645-1200,2,Union,Las Vegas,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,http://www.susiesbbq.com/,Susie's BBQ & Catering,,,,"787 W Williams Ave, Fallon, NV 89406, USA",(775) 423-7435,,Union,Fallon,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,https://grinds2damaxlv.com/?utm_source=google,Grinds 2 Da Max Russell,,,,"6825 W Russell Rd APT 135, Las Vegas, NV 89118, USA",(808) 780-2420,2,Union,Las Vegas,Nevada,,,,,,,,
white_male,unorganized territories during the civil war,http://www.virgilsbbq.com/locations/las-vegas/,Virgil's Real BBQ - Las Vegas,,,,"3545 S Las Vegas Blvd, Las Vegas, NV 89109, USA",(702) 389-7400,2,Union,Las Vegas,Nevada,,,,,,,,
black_female,Union,https://appleseedrestaurant.com/,Appleseed Restaurant & Catering,,,,"63 High St, Bradford, NH 03221, USA",(603) 938-2100,2,Union,Bradford,New Hampshire,,,,,,,,
black_female,Union,http://www.brickovencatering.com/,Brickoven Catering,,,,"27 Greeley St, Hudson, NH 03051, USA",(603) 233-6067,,Union,Hudson,New Hampshire,,,,,,,,
white_female,Confederacy,http://bubbasgrillandcatering.com/,Bubba's Grill & Catering,1,1,1,"31755 Walker Rd N, Walker, LA 70785, USA",(225) 667-7774,2,Confederacy,Walker,Louisiana,,emily.smith4241@gmail.com,,,,,,
black_female,Union,https://www.messymikesbbq.com/,Messy Mike's Barbecue and Catering,,,,"161 Rockingham Rd, Derry, NH 03038, USA",(781) 710-7832,,Union,Derry,New Hampshire,,,,,,,,
black_female,Union,http://www.tolcafeandcatering.com/,Taste of Legacy Cafe & Catering,,,,"131 Lake St #10, Gilford, NH 03249, USA",(603) 619-5072,,Union,Gilford,New Hampshire,,,,,,,,
black_female,Union,https://www.eateryfoodtrucks.com/,The Eatery Food Trucks & Catering,,,,"40 S River Rd Suite 55, Bedford, NH 03110, USA",(603) 591-3190,,Union,Bedford,New Hampshire,,,,,,,,
black_female,Union,http://www.thepotatoconcept.com/,The Potato Concept,,,,"119A Hanover St, Manchester, NH 03101, USA",(603) 667-0714,2,Union,Manchester,New Hampshire,,,,,,,,
black_male,Union,https://www.alansofboscawen.com/,Alan's of Boscawen Restaurant,,,,"133 N Main St, Boscawen, NH 03303, USA",(603) 753-6631,2,Union,Boscawen,New Hampshire,,,,,,,,
black_male,Union,https://www.gourmetbitescatering.com/,Gourmet Bites Catering & Cafe,,,,"254 N Broadway #103, Salem, NH 03079, USA",(603) 952-2225,,Union,Salem,New Hampshire,,,,,,,,
black_male,Union,http://www.granitestatelunchbox.com/,Granite State Lunch Box,,,,"1750 Elm St, Manchester, NH 03104, USA",(603) 624-9378,2,Union,Manchester,New Hampshire,,,,,,,,
black_male,Union,http://smokeshowbbq.com/,Smokeshow Barbeque,,,,"231 S Main St, Concord, NH 03301, USA",(603) 227-6399,1,Union,Concord,New Hampshire,,,,,,,,
black_male,Union,http://thekitchenrr.com/,The Kitchen on River Road,,,,"1362 River Rd, Manchester, NH 03104, USA",(603) 782-8325,2,Union,Manchester,New Hampshire,,,,,,,,
black_male,Union,http://www.thenaturalpickle.com/,The Natural Pickle,,,,"92 Court St, Laconia, NH 03246, USA",(603) 619-5024,2,Union,Laconia,New Hampshire,,,,,,,,
white_female,Confederacy,https://www.oliviasfoodemporium.com/,Olivia's Food Emporium,1,1,1,"637 US-51 Suite K, Ridgeland, MS 39157, USA",(601) 898-8333,,Confederacy,Ridgeland,Mississippi,,emily.smith4241@gmail.com,11/18/2025,8:37:00 PM,9343330428,,,
white_female,Union,http://www.anniescafeandcatering.com/,Annie's Cafe & Catering,1,1,1,"138 Gilford Ave, Laconia, NH 03246, USA",(603) 524-6400,2,Union,Laconia,New Hampshire,,emily.smith4241@gmail.com,12/4/2025,10:45:00 PM,9343330428,1,-1,12/5/2025 6:21 AM
white_female,Union,https://www.ellacoyabandg.com/,Ellacoya Barn & Grille,,,,"2667 Lake Shore Rd, Gilford, NH 03249, USA",(603) 293-8700,2,Union,Gilford,New Hampshire,,,,,,,,
white_female,Union,http://www.greatcirclecatering.com/,Great Circle Catering LLC,,,,"139 Flightline Rd, Portsmouth, NH 03801, USA",(603) 422-5502,,Union,Portsmouth,New Hampshire,,,,,,,,
white_female,Union,http://mlccatering.com/,MLC Catering LLC,,,,"52 Estes Rd, Rochester, NH 03839, USA",(603) 767-5646,,Union,Rochester,New Hampshire,,,,,,,,
white_female,Union,http://bagglunch.com/,The Bagg Lunch,,,,"679 Mast Rd, Manchester, NH 03102, USA",(603) 935-7053,1,Union,Manchester,New Hampshire,,,,,,,,
white_female,Confederacy,https://grubdurham.com/contact,GRUB Durham,1,1,1,"1200 W Chapel Hill St, Durham, NC 27701",(828) 652-4885,,Confederacy,Durham,North Carolina,,emily.smith4241@gmail.com,11/18/2025,8:24:00 PM,9343330428,,,
white_female,Union,http://thewhiteapron.com/,The White Apron,,,,"1 Washington St #1124, Dover, NH 03820, USA",(603) 617-3555,,Union,Dover,New Hampshire,,,,,,,,
white_female,Union,https://upinyourgrill.com/,Up in Your Grill,,,,"Front Parking, Lot 526 Daniel Webster Hwy, Merrimack, NH 03054, USA",(603) 493-3191,,Union,Lot 526 Daniel Webster Hwy,New Hampshire,,,,,,,,
white_male,Union,http://belmonthall.net/,Belmont Hall & Restaurant,,,,"718 Grove St, Manchester, NH 03103, USA",(603) 625-8540,1,Union,Manchester,New Hampshire,,,,,,,,
white_male,Union,https://ribshack.net/?utm_source=google,KC's Rib Shack,,,,"837 Second St, Manchester, NH 03102, USA",(603) 627-7427,2,Union,Manchester,New Hampshire,,,,,,,,
white_male,Union,https://www.livefreedine.com/,Live Free & Dine Gourmet Sourdough Pizza,,,,"Greystone Plaza, 650 Amherst St, Nashua, NH 03063, USA",(603) 864-0417,2,Union,650 Amherst St,New Hampshire,,,,,,,,
white_male,Union,https://www.thecman.com/common-man-concord/,The Common Man Concord,,,,"1 Gulf St, Concord, NH 03301, USA",(603) 228-3463,2,Union,Concord,New Hampshire,,,,,,,,
white_male,Union,https://www.thecman.com/common-man-merrimack/,The Common Man Merrimack,,,,"304 Daniel Webster Hwy, Merrimack, NH 03054, USA",(603) 429-3463,2,Union,Merrimack,New Hampshire,,,,,,,,
white_male,Union,http://www.tidewatercatering.com/,Tidewater Catering,,,,"250 Commercial St, Manchester, NH 03101, USA",(603) 668-6111,,Union,Manchester,New Hampshire,,,,,,,,
white_male,Union,https://twelve31.events/,Twelve 31 Events,,,,"261 Main St, Tilton, NH 03276, USA",(603) 818-0012,,Union,Tilton,New Hampshire,,,,,,,,
white_female,Confederacy,https://goodtogogvl.com/pages/catering-1,Good to Go GVL - Midtown,1,1,1,"209 W Antrim Dr Suite B, Greenville, SC 29607, USA",(864) 283-0347,,Confederacy,Greenville,South Carolina,,emily.smith4241@gmail.com,11/18/2025,8:26:00 PM,9343330428,1,-1,11/19/2025 5:23 PM
